library_id	external_id	library_type	number_of_lanes_aggregated	sequenced_reads	preparation_id
HSMA33MA_1347415	HSMA33MA	proteomics			HSMA33MA_1347415
HSMA33MI_1370024	HSMA33MI	proteomics			HSMA33MI_1370024
HSM7J4JV_160618-SM-A72EB-56	HSM7J4JV	proteomics			HSM7J4JV_160618-SM-A72EB-56
HSMA33MZ_1355474	HSMA33MZ	proteomics			HSMA33MZ_1355474
HSMA33NW_160616-SM-ADDFY-32	HSMA33NW	proteomics			HSMA33NW_160616-SM-ADDFY-32
HSMA33IA_1347398	HSMA33IA	proteomics			HSMA33IA_1347398
HSMA33LH_1369993	HSMA33LH	proteomics			HSMA33LH_1369993
HSMA33J7_160624-SM-APDZF-87	HSMA33J7	proteomics			HSMA33J7_160624-SM-APDZF-87
HSMA33MQ_1369218	HSMA33MQ	proteomics			HSMA33MQ_1369218
HSMA33QO_1369898	HSMA33QO	proteomics			HSMA33QO_1369898
MSM5LLDS_1370070	MSM5LLDS	proteomics			MSM5LLDS_1370070
MSM5LLHZ_1359423	MSM5LLHZ	proteomics			MSM5LLHZ_1359423
MSM5LLHQ_1356897	MSM5LLHQ	proteomics			MSM5LLHQ_1356897
MSM5LLDA_1361770	MSM5LLDA	proteomics			MSM5LLDA_1361770
MSM6J2LB_1347411	MSM6J2LB	proteomics			MSM6J2LB_1347411
MSM5FZ9X_1368926	MSM5FZ9X	proteomics			MSM5FZ9X_1368926
MSM5FZA2_1359490	MSM5FZA2	proteomics			MSM5FZA2_1359490
MSM5LLGH_1357095	MSM5LLGH	proteomics			MSM5LLGH_1357095
MSM6J2IQ_1361731	MSM6J2IQ	proteomics			MSM6J2IQ_1361731
MSM6J2J1_160624-SM-754WL-146	MSM6J2J1	proteomics			MSM6J2J1_160624-SM-754WL-146
MSM6J2QZ_1361755	MSM6J2QZ	proteomics			MSM6J2QZ_1361755
MSM5LLIK_1356882	MSM5LLIK	proteomics			MSM5LLIK_1356882
MSM6J2LT_1370103	MSM6J2LT	proteomics			MSM6J2LT_1370103
MSM5LLIC_1359349	MSM5LLIC	proteomics			MSM5LLIC_1359349
MSM5LLHM_1356912	MSM5LLHM	proteomics			MSM5LLHM_1356912
MSM6J2J5_1361728	MSM6J2J5	proteomics			MSM6J2J5_1361728
MSM6J2PE_1347375	MSM6J2PE	proteomics			MSM6J2PE_1347375
MSM6J2PM_1364306	MSM6J2PM	proteomics			MSM6J2PM_1364306
MSM79HDW_1368935	MSM79HDW	proteomics			MSM79HDW_1368935
MSM5LLFK_1359402	MSM5LLFK	proteomics			MSM5LLFK_1359402
MSM5LLFO_1366820	MSM5LLFO	proteomics			MSM5LLFO_1366820
MSM6J2HF_1361710	MSM6J2HF	proteomics			MSM6J2HF_1361710
MSM79HEA_1355462	MSM79HEA	proteomics			MSM79HEA_1355462
MSM5LLIS_1359456	MSM5LLIS	proteomics			MSM5LLIS_1359456
MSM5LLH8_1359450	MSM5LLH8	proteomics			MSM5LLH8_1359450
MSM6J2KE_1364186	MSM6J2KE	proteomics			MSM6J2KE_1364186
MSM6J2R2_160618-SM-77FYW-133	MSM6J2R2	proteomics			MSM6J2R2_160618-SM-77FYW-133
MSM6J2RC_160622-SM-7KMRW-89	MSM6J2RC	proteomics			MSM6J2RC_160622-SM-7KMRW-89
MSM5LLFG_1357089	MSM5LLFG	proteomics			MSM5LLFG_1357089
MSM5LLGR_1369333	MSM5LLGR	proteomics			MSM5LLGR_1369333
MSM6J2IG_1364192	MSM6J2IG	proteomics			MSM6J2IG_1364192
MSM6J2QD_1356231	MSM6J2QD	proteomics			MSM6J2QD_1356231
MSM79H6B_1359462	MSM79H6B	proteomics			MSM79H6B_1359462
MSM5LLEH_1359505	MSM5LLEH	proteomics			MSM5LLEH_1359505
MSM5LLF4_1364285	MSM5LLF4	proteomics			MSM5LLF4_1364285
MSM6J2LL_1370019	MSM6J2LL	proteomics			MSM6J2LL_1370019
MSM79HBN_1369969	MSM79HBN	proteomics			MSM79HBN_1369969
MSM79HBT_1355496	MSM79HBT	proteomics			MSM79HBT_1355496
MSM6J2H9_1364210	MSM6J2H9	proteomics			MSM6J2H9_1364210
MSM6J2QP_1369008	MSM6J2QP	proteomics			MSM6J2QP_1369008
MSM79H5W_160622-SM-7K56S-101	MSM79H5W	proteomics			MSM79H5W_160622-SM-7K56S-101
MSM79H5S_1355495	MSM79H5S	proteomics			MSM79H5S_1355495
MSM79HAH_1355540	MSM79HAH	proteomics			MSM79HAH_1355540
MSM6J2JF_1361761	MSM6J2JF	proteomics			MSM6J2JF_1361761
MSM6J2JR_1368941	MSM6J2JR	proteomics			MSM6J2JR_1368941
MSM6J2LV_1357111	MSM6J2LV	proteomics			MSM6J2LV_1357111
MSM6J2SM_1347391	MSM6J2SM	proteomics			MSM6J2SM_1347391
MSM79HEW_1355488	MSM79HEW	proteomics			MSM79HEW_1355488
MSM79HB4_1347376	MSM79HB4	proteomics			MSM79HB4_1347376
MSM6J2K6_1359396	MSM6J2K6	proteomics			MSM6J2K6_1359396
MSM79H6F_1366790	MSM79H6F	proteomics			MSM79H6F_1366790
MSM79H6N_1364198	MSM79H6N	proteomics			MSM79H6N_1364198
MSM79HA7_1359360	MSM79HA7	proteomics			MSM79HA7_1359360
MSM6J2L5_1364264	MSM6J2L5	proteomics			MSM6J2L5_1364264
MSM6J2P4_160622-SM-7E7HH-135	MSM6J2P4	proteomics			MSM6J2P4_160622-SM-7E7HH-135
MSM6J2PO_1361722	MSM6J2PO	proteomics			MSM6J2PO_1361722
MSM6J2PW_1355515	MSM6J2PW	proteomics			MSM6J2PW_1355515
MSM79HC4_1356156	MSM79HC4	proteomics			MSM79HC4_1356156
MSM79H7Q_1355476	MSM79H7Q	proteomics			MSM79H7Q_1355476
MSM79H7Y_160616-SM-A5A28-68	MSM79H7Y	proteomics			MSM79H7Y_160616-SM-A5A28-68
MSM9VZNL_1361807	MSM9VZNL	proteomics			MSM9VZNL_1361807
MSM6J2NW_1369996	MSM6J2NW	proteomics			MSM6J2NW_1369996
MSM6J2O1_1355522	MSM6J2O1	proteomics			MSM6J2O1_1355522
MSM6J2O3_1368944	MSM6J2O3	proteomics			MSM6J2O3_1368944
MSM9VZFV_1361743	MSM9VZFV	proteomics			MSM9VZFV_1361743
MSM6J2N6_1361716	MSM6J2N6	proteomics			MSM6J2N6_1361716
MSM79H4T_1356168	MSM79H4T	proteomics			MSM79H4T_1356168
MSM79H4X_1355492	MSM79H4X	proteomics			MSM79H4X_1355492
MSM79H76_160626-SM-A2J3A-52	MSM79H76	proteomics			MSM79H76_160626-SM-A2J3A-52
MSM79H52_1369215	MSM79H52	proteomics			MSM79H52_1369215
MSM79H58_1355526	MSM79H58	proteomics			MSM79H58_1355526
MSM79H9C_1355506	MSM79H9C	proteomics			MSM79H9C_1355506
MSM9VZF7_1359393	MSM9VZF7	proteomics			MSM9VZF7_1359393
MSM9VZFH_1329466	MSM9VZFH	proteomics			MSM9VZFH_1329466
MSM9VZPV_1364240	MSM9VZPV	proteomics			MSM9VZPV_1364240
MSM6J2NA_1361831	MSM6J2NA	proteomics			MSM6J2NA_1361831
MSM79H5K_1356210	MSM79H5K	proteomics			MSM79H5K_1356210
MSM79H9O_1357146	MSM79H9O	proteomics			MSM79H9O_1357146
MSM9VZGO_1347363	MSM9VZGO	proteomics			MSM9VZGO_1347363
MSM9VZLJ_1361813	MSM9VZLJ	proteomics			MSM9VZLJ_1361813
MSM9VZHD_1361819	MSM9VZHD	proteomics			MSM9VZHD_1361819
MSM79HF1_160622-SM-7LLEE-121	MSM79HF1	proteomics			MSM79HF1_160622-SM-7LLEE-121
MSM79HF9_1356174	MSM79HF9	proteomics			MSM79HF9_1356174
MSM79HAN_1356192	MSM79HAN	proteomics			MSM79HAN_1356192
MSM9VZLP_160524-SM-A9VSM-16	MSM9VZLP	proteomics			MSM9VZLP_160524-SM-A9VSM-16
MSMA26EV_1366844	MSMA26EV	proteomics			MSMA26EV_1366844
MSM79HBX_1355514	MSM79HBX	proteomics			MSM79HBX_1355514
MSM79HDQ_1359453	MSM79HDQ	proteomics			MSM79HDQ_1359453
MSM9VZEK_1356180	MSM9VZEK	proteomics			MSM9VZEK_1356180
MSM9VZES_1364201	MSM9VZES	proteomics			MSM9VZES_1364201
MSMA26AL_1347409	MSMA26AL	proteomics			MSMA26AL_1347409
MSM79HD8_1368932	MSM79HD8	proteomics			MSM79HD8_1368932
MSM79HDE_1356141	MSM79HDE	proteomics			MSM79HDE_1356141
MSM9VZEW_1347361	MSM9VZEW	proteomics			MSM9VZEW_1347361
MSM9VZOU_1364291	MSM9VZOU	proteomics			MSM9VZOU_1364291
MSMA26EH_1347420	MSMA26EH	proteomics			MSMA26EH_1347420
MSMA26EL_1366808	MSMA26EL	proteomics			MSMA26EL_1366808
MSM79HCG_1356944	MSM79HCG	proteomics			MSM79HCG_1356944
MSM79H85_1355470	MSM79H85	proteomics			MSM79H85_1355470
MSM9VZOI_160524-SM-AE3SF-11	MSM9VZOI	proteomics			MSM9VZOI_160524-SM-AE3SF-11
MSM9VZHJ_1364297	MSM9VZHJ	proteomics			MSM9VZHJ_1364297
MSM9VZHR_1370065	MSM9VZHR	proteomics			MSM9VZHR_1370065
MSM79H8D_1359408	MSM79H8D	proteomics			MSM79H8D_1359408
MSM79H8J_1369987	MSM79H8J	proteomics			MSM79H8J_1369987
MSM79H8L_1329472	MSM79H8L	proteomics			MSM79H8L_1329472
MSM9VZJZ_160616-SM-AI393-23	MSM9VZJZ	proteomics			MSM9VZJZ_160616-SM-AI393-23
MSM9VZH1_1369913	MSM9VZH1	proteomics			MSM9VZH1_1369913
MSMAPC7J_1366853	MSMAPC7J	proteomics			MSMAPC7J_1366853
MSM9VZFJ_1355513	MSM9VZFJ	proteomics			MSM9VZFJ_1355513
MSM9VZFR_160618-SM-A9F7D-60	MSM9VZFR	proteomics			MSM9VZFR_160618-SM-A9F7D-60
MSM9VZKE_160616-SM-AKTWR-57	MSM9VZKE	proteomics			MSM9VZKE_160616-SM-AKTWR-57
MSMA26BR_1355493	MSMA26BR	proteomics			MSMA26BR_1355493
MSM9VZMM_160618-SM-A47RW-38	MSM9VZMM	proteomics			MSM9VZMM_160618-SM-A47RW-38
MSM9VZMU_1355508	MSM9VZMU	proteomics			MSM9VZMU_1355508
MSM9VZL9_1364252	MSM9VZL9	proteomics			MSM9VZL9_1364252
MSMA26BB_1370033	MSMA26BB	proteomics			MSMA26BB_1370033
MSMAPC6M_1366856	MSMAPC6M	proteomics			MSMAPC6M_1366856
MSM9VZM4_160618-SM-A77V5-63	MSM9VZM4	proteomics			MSM9VZM4_160618-SM-A77V5-63
MSM9VZPL_1364204	MSM9VZPL	proteomics			MSM9VZPL_1364204
MSM9VZIY_1364303	MSM9VZIY	proteomics			MSM9VZIY_1364303
MSMA26CX_1366823	MSMA26CX	proteomics			MSMA26CX_1366823
MSMAPC6G_1369907	MSMAPC6G	proteomics			MSMAPC6G_1369907
MSMB4LXY_1370062	MSMB4LXY	proteomics			MSMB4LXY_1370062
MSM9VZM6_1329476	MSM9VZM6	proteomics			MSM9VZM6_1329476
MSM9VZJL_1364219	MSM9VZJL	proteomics			MSM9VZJL_1364219
MSM9VZJN_1361737	MSM9VZJN	proteomics			MSM9VZJN_1361737
MSMA26C8_1368947	MSMA26C8	proteomics			MSMA26C8_1368947
MSMA267V_1368967	MSMA267V	proteomics			MSMA267V_1368967
PSM6XBQM_1355473	PSM6XBQM	proteomics			PSM6XBQM_1355473
PSM6XBQY_1356219	PSM6XBQY	proteomics			PSM6XBQY_1356219
PSM6XBSS_1356150	PSM6XBSS	proteomics			PSM6XBSS_1356150
PSM7J136_1364279	PSM7J136	proteomics			PSM7J136_1364279
PSM7J13A_1347351	PSM7J13A	proteomics			PSM7J13A_1347351
PSM6XBRK_1356153	PSM6XBRK	proteomics			PSM6XBRK_1356153
PSM6XBS6_1368929	PSM6XBS6	proteomics			PSM6XBS6_1368929
PSM6XBTH_1356183	PSM6XBTH	proteomics			PSM6XBTH_1356183
PSM7J1CK_1355485	PSM7J1CK	proteomics			PSM7J1CK_1355485
PSM7J1CU_160616-SM-A1ZVV-24	PSM7J1CU	proteomics			PSM7J1CU_160616-SM-A1ZVV-24
PSM7J141_1361773	PSM7J141	proteomics			PSM7J141_1361773
PSM7J143_1355483	PSM7J143	proteomics			PSM7J143_1355483
PSM6XBSI_1366769	PSM6XBSI	proteomics			PSM6XBSI_1366769
PSM6XBSK_1356135	PSM6XBSK	proteomics			PSM6XBSK_1356135
PSM6XBUI_1359372	PSM6XBUI	proteomics			PSM6XBUI_1359372
PSM6XBUO_1355491	PSM6XBUO	proteomics			PSM6XBUO_1355491
PSM7J14L_1361686	PSM7J14L	proteomics			PSM7J14L_1361686
PSM7J14T_160616-SM-AIG6X-26	PSM7J14T	proteomics			PSM7J14T_160616-SM-AIG6X-26
PSM6XBSE_1347370	PSM6XBSE	proteomics			PSM6XBSE_1347370
PSM7J1B9_1355533	PSM7J1B9	proteomics			PSM7J1B9_1355533
PSM6XBT3_1366829	PSM6XBT3	proteomics			PSM6XBT3_1366829
PSM6XBT9_1356198	PSM6XBT9	proteomics			PSM6XBT9_1356198
PSM7J1AS_1355535	PSM7J1AS	proteomics			PSM7J1AS_1355535
PSM7J1AW_1357098	PSM7J1AW	proteomics			PSM7J1AW_1357098
PSM7J12D_1329477	PSM7J12D	proteomics			PSM7J12D_1329477
PSM7J16F_1364288	PSM7J16F	proteomics			PSM7J16F_1364288
PSM6XBTV_1356930	PSM6XBTV	proteomics			PSM6XBTV_1356930
PSM6XBTZ_1366787	PSM6XBTZ	proteomics			PSM6XBTZ_1366787
PSM7J14X_160618-SM-A8MMY-29	PSM7J14X	proteomics			PSM7J14X_160618-SM-A8MMY-29
PSM6XBVY_1355531	PSM6XBVY	proteomics			PSM6XBVY_1355531
PSM7J19F_1355511	PSM7J19F	proteomics			PSM7J19F_1355511
PSM7J17L_1359414	PSM7J17L	proteomics			PSM7J17L_1359414
PSM7J158_1355489	PSM7J158	proteomics			PSM7J158_1355489
PSMA265N_1361674	PSMA265N	proteomics			PSMA265N_1361674
PSMA265V_1347373	PSMA265V	proteomics			PSMA265V_1347373
PSM7J19N_1369972	PSM7J19N	proteomics			PSM7J19N_1369972
PSM7J19R_1355530	PSM7J19R	proteomics			PSM7J19R_1355530
PSM7J16W_1364216	PSM7J16W	proteomics			PSM7J16W_1364216
PSMA2644_1347432	PSMA2644	proteomics			PSMA2644_1347432
PSM6XBW3_1355510	PSM6XBW3	proteomics			PSM6XBW3_1355510
PSM7J1A4_1356162	PSM7J1A4	proteomics			PSM7J1A4_1356162
PSM7J17X_1356201	PSM7J17X	proteomics			PSM7J17X_1356201
PSM7J15M_1361698	PSM7J15M	proteomics			PSM7J15M_1361698
PSM7J15U_160618-SM-AIG7A-51	PSM7J15U	proteomics			PSM7J15U_160618-SM-AIG7A-51
PSMA265J_1369975	PSMA265J	proteomics			PSMA265J_1369975
PSM7J195_1357101	PSM7J195	proteomics			PSM7J195_1357101
PSM7J1BN_1359493	PSM7J1BN	proteomics			PSM7J1BN_1359493
PSM7J12J_1356213	PSM7J12J	proteomics			PSM7J12J_1356213
PSM7J12R_1361792	PSM7J12R	proteomics			PSM7J12R_1361792
PSMA263M_1355484	PSMA263M	proteomics			PSMA263M_1355484
PSMA263W_160624-SM-APRAV-132	PSMA263W	proteomics			PSMA263W_160624-SM-APRAV-132
PSMA264Q_1364261	PSMA264Q	proteomics			PSMA264Q_1364261
PSMA267P_1369309	PSMA267P	proteomics			PSMA267P_1369309
PSMB4MBK_1370037	PSMB4MBK	proteomics			PSMB4MBK_1370037
CSM5FZ3N_G79084	CSM5FZ3N	stool_16S			CSM5FZ3N_G79084
CSM5FZ3R_G79089	CSM5FZ3R	stool_16S			CSM5FZ3R_G79089
CSM5YRY7_G79098	CSM5YRY7	stool_16S			CSM5YRY7_G79098
CSM5FZ3V_G79108	CSM5FZ3V	stool_16S			CSM5FZ3V_G79108
CSM5FZ4C_G79121	CSM5FZ4C	stool_16S			CSM5FZ4C_G79121
CSM5FZ4Q_G79139	CSM5FZ4Q	stool_16S			CSM5FZ4Q_G79139
CSM5MCVD_G79164	CSM5MCVD	stool_16S			CSM5MCVD_G79164
CSM5MCVF_G79210	CSM5MCVF	stool_16S			CSM5MCVF_G79210
CSM5MCVV_G79174	CSM5MCVV	stool_16S			CSM5MCVV_G79174
CSM5MCWI_G79246	CSM5MCWI	stool_16S			CSM5MCWI_G79246
CSM5FZ3T_G79109	CSM5FZ3T	stool_16S			CSM5FZ3T_G79109
CSM5FZ3X_G79124	CSM5FZ3X	stool_16S			CSM5FZ3X_G79124
CSM5FZ3Z_G79144	CSM5FZ3Z	stool_16S			CSM5FZ3Z_G79144
CSM5FZ42_G79165	CSM5FZ42	stool_16S			CSM5FZ42_G79165
CSM5FZ44_G79211	CSM5FZ44	stool_16S			CSM5FZ44_G79211
CSM5FZ46_G79189	CSM5FZ46	stool_16S			CSM5FZ46_G79189
CSM5MCVJ_G79245	CSM5MCVJ	stool_16S			CSM5MCVJ_G79245
CSM5FZ48_G79120	CSM5FZ48	stool_16S			CSM5FZ48_G79120
CSM5FZ4E_G79143	CSM5FZ4E	stool_16S			CSM5FZ4E_G79143
CSM5FZ4G_G79150	CSM5FZ4G	stool_16S			CSM5FZ4G_G79150
CSM5FZ4I_G79229	CSM5FZ4I	stool_16S			CSM5FZ4I_G79229
CSM5FZ4K_G79176	CSM5FZ4K	stool_16S			CSM5FZ4K_G79176
CSM5MCWM_G79236	CSM5MCWM	stool_16S			CSM5MCWM_G79236
CSM5FZ4A_G79125	CSM5FZ4A	stool_16S			CSM5FZ4A_G79125
CSM5MCU6_G79172	CSM5MCU6	stool_16S			CSM5MCU6_G79172
CSM5MCU8_G79166	CSM5MCU8	stool_16S			CSM5MCU8_G79166
CSM5MCUA_G79214	CSM5MCUA	stool_16S			CSM5MCUA_G79214
CSM5MCUC_G79183	CSM5MCUC	stool_16S			CSM5MCUC_G79183
CSM5MCUE_G79242	CSM5MCUE	stool_16S			CSM5MCUE_G79242
CSM5FZ4O_G79140	CSM5FZ4O	stool_16S			CSM5FZ4O_G79140
CSM5MCUQ_G79151	CSM5MCUQ	stool_16S			CSM5MCUQ_G79151
CSM5MCUS_G79220	CSM5MCUS	stool_16S			CSM5MCUS_G79220
CSM5MCUU_G79204	CSM5MCUU	stool_16S			CSM5MCUU_G79204
CSM5MCUW_G79262	CSM5MCUW	stool_16S			CSM5MCUW_G79262
CSM5MCUY_G79238	CSM5MCUY	stool_16S			CSM5MCUY_G79238
CSM5MCTZ_G79146	CSM5MCTZ	stool_16S			CSM5MCTZ_G79146
CSM5MCUG_G79163	CSM5MCUG	stool_16S			CSM5MCUG_G79163
CSM5MCUI_G79213	CSM5MCUI	stool_16S			CSM5MCUI_G79213
CSM5MCUK_G79180	CSM5MCUK	stool_16S			CSM5MCUK_G79180
CSM5MCVB_G79161	CSM5MCVB	stool_16S			CSM5MCVB_G79161
CSM5MCV1_G79171	CSM5MCV1	stool_16S			CSM5MCV1_G79171
CSM5MCV3_G79212	CSM5MCV3	stool_16S			CSM5MCV3_G79212
CSM5MCV5_G79256	CSM5MCV5	stool_16S			CSM5MCV5_G79256
CSM5MCU4_G79203	CSM5MCU4	stool_16S			CSM5MCU4_G79203
CSM5MCVX_G79260	CSM5MCVX	stool_16S			CSM5MCVX_G79260
CSM5MCVZ_G79235	CSM5MCVZ	stool_16S			CSM5MCVZ_G79235
CSM5MCVH_G79188	CSM5MCVH	stool_16S			CSM5MCVH_G79188
CSM5MCW8_G79241	CSM5MCW8	stool_16S			CSM5MCW8_G79241
CSM5MCWK_G79232	CSM5MCWK	stool_16S			CSM5MCWK_G79232
ESM5MEDZ_G79088	ESM5MEDZ	stool_16S			ESM5MEDZ_G79088
ESM5MEE2_G79094	ESM5MEE2	stool_16S			ESM5MEE2_G79094
ESM5MEE6_G79119	ESM5MEE6	stool_16S			ESM5MEE6_G79119
ESM5MEEA_G79137	ESM5MEEA	stool_16S			ESM5MEEA_G79137
ESM5MEEB_G79153	ESM5MEEB	stool_16S			ESM5MEEB_G79153
ESM5ME9D_G79219	ESM5ME9D	stool_16S			ESM5ME9D_G79219
ESM5ME9G_G79193	ESM5ME9G	stool_16S			ESM5ME9G_G79193
ESM5MEBA_G79263	ESM5MEBA	stool_16S			ESM5MEBA_G79263
ESM5MEET_G79093	ESM5MEET	stool_16S			ESM5MEET_G79093
ESM5GEYU_G79110	ESM5GEYU	stool_16S			ESM5GEYU_G79110
ESM5GEZ1_G79118	ESM5GEZ1	stool_16S			ESM5GEZ1_G79118
ESM5GEZ3_G79133	ESM5GEZ3	stool_16S			ESM5GEZ3_G79133
ESM5MEBP_G79156	ESM5MEBP	stool_16S			ESM5MEBP_G79156
ESM5ME9H_G79225	ESM5ME9H	stool_16S			ESM5ME9H_G79225
ESM5MEEC_G79107	ESM5MEEC	stool_16S			ESM5MEEC_G79107
ESM5GEYX_G79116	ESM5GEYX	stool_16S			ESM5GEYX_G79116
ESM5MEEG_G79115	ESM5MEEG	stool_16S			ESM5MEEG_G79115
ESM5MEEJ_G79128	ESM5MEEJ	stool_16S			ESM5MEEJ_G79128
ESM5GEZ4_G79145	ESM5GEZ4	stool_16S			ESM5GEZ4_G79145
ESM5GEZ6_G79167	ESM5GEZ6	stool_16S			ESM5GEZ6_G79167
ESM5GEZ8_G79209	ESM5GEZ8	stool_16S			ESM5GEZ8_G79209
ESM5GEZA_G79184	ESM5GEZA	stool_16S			ESM5GEZA_G79184
ESM5MEBQ_G79248	ESM5MEBQ	stool_16S			ESM5MEBQ_G79248
ESM5GEYY_G79132	ESM5GEYY	stool_16S			ESM5GEYY_G79132
ESM5GEYW_G79170	ESM5GEYW	stool_16S			ESM5GEYW_G79170
ESM5MEBL_G79218	ESM5MEBL	stool_16S			ESM5MEBL_G79218
ESM5MEAB_G79197	ESM5MEAB	stool_16S			ESM5MEAB_G79197
ESM5MEA7_G79195	ESM5MEA7	stool_16S			ESM5MEA7_G79195
ESM5MEA9_G79258	ESM5MEA9	stool_16S			ESM5MEA9_G79258
HSM5FZBU_G79086	HSM5FZBU	stool_16S			HSM5FZBU_G79086
HSM5FZBT_G79091	HSM5FZBT	stool_16S			HSM5FZBT_G79091
HSM5FZBQ_G79101	HSM5FZBQ	stool_16S			HSM5FZBQ_G79101
HSM5FZBR_G79117	HSM5FZBR	stool_16S			HSM5FZBR_G79117
HSM5FZBP_G79141	HSM5FZBP	stool_16S			HSM5FZBP_G79141
HSM5MD7W_G79152	HSM5MD7W	stool_16S			HSM5MD7W_G79152
HSM5MD5H_G79222	HSM5MD5H	stool_16S			HSM5MD5H_G79222
HSM5MD5K_G79200	HSM5MD5K	stool_16S			HSM5MD5K_G79200
HSM5FZC2_G79264	HSM5FZC2	stool_16S			HSM5FZC2_G79264
HSM5MD4S_G79138	HSM5MD4S	stool_16S			HSM5MD4S_G79138
HSM5MD4U_G79158	HSM5MD4U	stool_16S			HSM5MD4U_G79158
HSM5MD4W_G79223	HSM5MD4W	stool_16S			HSM5MD4W_G79223
HSM5MD51_G79259	HSM5MD51	stool_16S			HSM5MD51_G79259
HSM5MD86_G79149	HSM5MD86	stool_16S			HSM5MD86_G79149
HSM5MD4C_G79224	HSM5MD4C	stool_16S			HSM5MD4C_G79224
HSM5MD4B_G79196	HSM5MD4B	stool_16S			HSM5MD4B_G79196
HSM5MD4A_G79261	HSM5MD4A	stool_16S			HSM5MD4A_G79261
HSM5MD7Z_G79226	HSM5MD7Z	stool_16S			HSM5MD7Z_G79226
HSM5MD4R_G79202	HSM5MD4R	stool_16S			HSM5MD4R_G79202
HSM5MD4P_G79233	HSM5MD4P	stool_16S			HSM5MD4P_G79233
HSM5MD8A_G79215	HSM5MD8A	stool_16S			HSM5MD8A_G79215
HSM5MD57_G79178	HSM5MD57	stool_16S			HSM5MD57_G79178
HSM5MD59_G79250	HSM5MD59	stool_16S			HSM5MD59_G79250
HSM5MD82_G79206	HSM5MD82	stool_16S			HSM5MD82_G79206
HSM5MD8P_G79191	HSM5MD8P	stool_16S			HSM5MD8P_G79191
HSM5MD8N_G79251	HSM5MD8N	stool_16S			HSM5MD8N_G79251
HSM5MD87_G79190	HSM5MD87	stool_16S			HSM5MD87_G79190
HSM5MD47_G79247	HSM5MD47	stool_16S			HSM5MD47_G79247
HSM5MD8J_G79181	HSM5MD8J	stool_16S			HSM5MD8J_G79181
HSM5MD3W_G79244	HSM5MD3W	stool_16S			HSM5MD3W_G79244
HSM5MD8F_G79266	HSM5MD8F	stool_16S			HSM5MD8F_G79266
HSM5MD3J_G79234	HSM5MD3J	stool_16S			HSM5MD3J_G79234
HSM5MD3L_G79237	HSM5MD3L	stool_16S			HSM5MD3L_G79237
MSM5LLHX_G79085	MSM5LLHX	stool_16S			MSM5LLHX_G79085
MSM5LLHZ_G79095	MSM5LLHZ	stool_16S			MSM5LLHZ_G79095
MSM5LLI2_G79100	MSM5LLI2	stool_16S			MSM5LLI2_G79100
MSM5LLI8_G79122	MSM5LLI8	stool_16S			MSM5LLI8_G79122
MSM5LLI6_G79131	MSM5LLI6	stool_16S			MSM5LLI6_G79131
MSM5LLI4_G79162	MSM5LLI4	stool_16S			MSM5LLI4_G79162
MSM5LLHQ_G79175	MSM5LLHQ	stool_16S			MSM5LLHQ_G79175
MSM5LLD8_G79179	MSM5LLD8	stool_16S			MSM5LLD8_G79179
MSM5LLD6_G79255	MSM5LLD6	stool_16S			MSM5LLD6_G79255
MSM5FZ9N_G79080	MSM5FZ9N	stool_16S			MSM5FZ9N_G79080
MSM5FZ9Q_G79090	MSM5FZ9Q	stool_16S			MSM5FZ9Q_G79090
MSM5FZ9S_G79096	MSM5FZ9S	stool_16S			MSM5FZ9S_G79096
MSM5FZ9T_G79134	MSM5FZ9T	stool_16S			MSM5FZ9T_G79134
MSM5LLE3_G79168	MSM5LLE3	stool_16S			MSM5LLE3_G79168
MSM5LLE5_G79216	MSM5LLE5	stool_16S			MSM5LLE5_G79216
MSM5LLE7_G79269	MSM5LLE7	stool_16S			MSM5LLE7_G79269
MSM5LLE9_G79194	MSM5LLE9	stool_16S			MSM5LLE9_G79194
MSM5LLEB_G79177	MSM5LLEB	stool_16S			MSM5LLEB_G79177
MSM5FZ8Y_G79077	MSM5FZ8Y	stool_16S			MSM5FZ8Y_G79077
MSM5FZ9V_G79079	MSM5FZ9V	stool_16S			MSM5FZ9V_G79079
MSM5FZ9X_G79083	MSM5FZ9X	stool_16S			MSM5FZ9X_G79083
MSM5FZ9Z_G79087	MSM5FZ9Z	stool_16S			MSM5FZ9Z_G79087
MSM5FZA2_G79092	MSM5FZA2	stool_16S			MSM5FZA2_G79092
MSM5ZOJY_G79103	MSM5ZOJY	stool_16S			MSM5ZOJY_G79103
MSM633FF_G79115	MSM633FF	stool_16S			MSM633FF_G79115
MSM5LLGH_G79157	MSM5LLGH	stool_16S			MSM5LLGH_G79157
MSM5LLGF_G79227	MSM5LLGF	stool_16S			MSM5LLGF_G79227
MSM5LLGD_G79199	MSM5LLGD	stool_16S			MSM5LLGD_G79199
MSM5LLGJ_G79265	MSM5LLGJ	stool_16S			MSM5LLGJ_G79265
MSM5LLHR_G79082	MSM5LLHR	stool_16S			MSM5LLHR_G79082
MSM5LLIE_G79097	MSM5LLIE	stool_16S			MSM5LLIE_G79097
MSM5LLIG_G79106	MSM5LLIG	stool_16S			MSM5LLIG_G79106
MSM5LLII_G79123	MSM5LLII	stool_16S			MSM5LLII_G79123
MSM5LLIK_G79142	MSM5LLIK	stool_16S			MSM5LLIK_G79142
MSM5LLIM_G79159	MSM5LLIM	stool_16S			MSM5LLIM_G79159
